Source: *external.ShieldedRandReader
19m15s: 227.96 Gb (202.11 Mb/s)
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  3.84e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
      rgb_lagged_sum|   1|   1000000|     100|0.92034860|  PASSED  | 150573415
      rgb_lagged_sum|   2|   1000000|     100|0.57343184|  PASSED  |1380946857
      rgb_lagged_sum|   3|   1000000|     100|0.85210871|  PASSED  |1512857979
      rgb_lagged_sum|   4|   1000000|     100|0.13609906|  PASSED  |4199381613
      rgb_lagged_sum|   5|   1000000|     100|0.73006041|  PASSED  | 159060269
      rgb_lagged_sum|   6|   1000000|     100|0.13524002|  PASSED  |4083375356
      rgb_lagged_sum|   7|   1000000|     100|0.58373091|  PASSED  | 181350776
      rgb_lagged_sum|   8|   1000000|     100|0.99926252|   WEAK   |2045759494
      rgb_lagged_sum|   9|   1000000|     100|0.63876282|  PASSED  |2693272869
      rgb_lagged_sum|  10|   1000000|     100|0.07563687|  PASSED  |1052084724
      rgb_lagged_sum|  11|   1000000|     100|0.99769646|   WEAK   |3593275503
      rgb_lagged_sum|  12|   1000000|     100|0.37305119|  PASSED  |2052535175
      rgb_lagged_sum|  13|   1000000|     100|0.87304968|  PASSED  |1194139820
      rgb_lagged_sum|  14|   1000000|     100|0.84379451|  PASSED  |3277520793
      rgb_lagged_sum|  15|   1000000|     100|0.57514466|  PASSED  |1621562932
      rgb_lagged_sum|  16|   1000000|     100|0.37566423|  PASSED  |1512004067
      rgb_lagged_sum|  17|   1000000|     100|0.34218466|  PASSED  |2205464145
      rgb_lagged_sum|  18|   1000000|     100|0.42361775|  PASSED  |2421557631
      rgb_lagged_sum|  19|   1000000|     100|0.99904359|   WEAK   |3160992495
      rgb_lagged_sum|  20|   1000000|     100|0.21329769|  PASSED  |4139256574
      rgb_lagged_sum|  21|   1000000|     100|0.27020474|  PASSED  |2666924789
      rgb_lagged_sum|  22|   1000000|     100|0.93303867|  PASSED  | 801123016
      rgb_lagged_sum|  23|   1000000|     100|0.42485922|  PASSED  |1143146042
      rgb_lagged_sum|  24|   1000000|     100|0.93019740|  PASSED  |3051489328
      rgb_lagged_sum|  25|   1000000|     100|0.50946427|  PASSED  |2622020189
      rgb_lagged_sum|  26|   1000000|     100|0.88649201|  PASSED  |3824012363
      rgb_lagged_sum|  27|   1000000|     100|0.94837152|  PASSED  |3219360635
      rgb_lagged_sum|  28|   1000000|     100|0.09886476|  PASSED  |2389385150
      rgb_lagged_sum|  29|   1000000|     100|0.04074167|  PASSED  |3135552587
      rgb_lagged_sum|  30|   1000000|     100|0.93133858|  PASSED  |1975635985
      rgb_lagged_sum|  31|   1000000|     100|0.44879658|  PASSED  |2552792021
      rgb_lagged_sum|  32|   1000000|     100|0.26296861|  PASSED  |3354985774
